"n1","n2","n3","n4","n5","n6","n7","n8","n9","n10","n11","n12","n13","n14","n15","n16","n17","n18","n19","n20","n21","n22","n23","n24","n25","n26","n27","n28","n29","n30","n31","n32","n33","n34","n35"
"ERR2836653",0.172477354429235,0.0900366470815048,-0.158376020374563,-0.211879909624207,0.165159385615105,-0.1410248981025,0.29743226327943,0.144276455008444,0.366328885231548,0.343386380338037,0.318660622224352,0.398334472973303,0.319122420379465,-0.72243677937723,2.49250025955533,-0.373887873869377,-0.133341958641788,-0.988667806019587,0.0252625252574128,-0.20983778258694,0.512455943727566,-0.462387311581263,0.152430057086156,0.0707890916144413,0.832303836065277,-0.462448473235354,0.0642292279515831,-0.0862176628183197,-0.268526163084178,-0.0773251557189738,0.114632972659962,0.0594251519012903,0.0480029302392741,0.136826803248912,0.617798456962965
"ERR2836654",-0.380815949523083,-0.143531770272033,0.755331067585735,-0.108334404797527,0.165159385615105,-0.1410248981025,0.00904375075820872,-0.0427642771392117,0.52416952802094,0.142726807543728,-0.581144358024391,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,0.5328198551932,1.66904894292728,-0.20983778258694,0.512455943727566,-0.0123457696702856,0.876142391159287,0.251047882279975,1.41039467304437,-0.32736803807898,-0.192829754703886,-0.0862176628183197,1.562404143644,0.432087351371148,-0.482243131539549,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552594
"ERR2836655",-2.695201407587,-0.187553784011022,-0.679200847052796,-0.230748728993844,0.165159385615105,-0.1410248981025,0.349984527717656,-1.2208039110415,0.780120412866296,0.347041532420968,-0.601865701048372,-1.04296887565235,-0.169192981810488,0.332161164316277,2.65926648470574,-0.880657668954134,-0.133341958641788,-0.394757790442651,2.06800992849632,-0.84746048580242,0.512455943727566,0.431063554318584,0.221141076695399,-0.0333300518571133,0.0871277755871115,-0.763436798070408,0.0642292279515831,0.474869949675727,0.382978388328594,-0.681335707489793,0.114632972659962,-0.699013553654279,0.0480029302392741,-0.162663851925985,-1.28809874382805
"ERR2836656",-0.457704220429706,0.129837722286296,0.856806351199079,-0.155029949180158,0.165159385615105,-0.1410248981025,0.139097282376182,0.0415848099986609,0.702785217687128,-0.871870410359567,0.156524264859526,-1.43140837956689,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,0.686140360851169,1.36690341759828,-0.20983778258694,0.512455943727567,-0.148384873478156,0.503787376066865,-0.113568415222971,0.241068395965339,0.931457611309851,-0.352981389150436,-0.0862176628183197,1.39183985826393,-0.0257688955796835,0.114632972659962,0.485287742166628,0.380634609990108,-0.0183843847205606,-0.301541470552593
"ERR2836657",-0.682708531823679,1.08255767586128,-0.370984193962342,-0.00531797746765756,2.6093659382781,-0.1410248981025,-1.02852798898023,-0.54884358396884,0.00642141246617754,0.141625780726307,-0.578432507835509,-0.140081980189188,-0.169192981810488,0.332161164316277,-1.36501557713214,-1.03504969862871,-0.133341958641788,1.32823014778456,1.02503666782821,-0.00605317739152996,0.0580970237956814,-0.426702536280258,0.518533464290101,-0.122173728438958,0.213471113740545,0.891258237959354,-0.325727000807998,-0.0862176628183197,1.26122076936356,0.0483999000703469,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-1.23578288408176
"ERR2836658",-0.437405275678935,0.312063601341064,1.05019177584091,-0.0613599013150049,1.59661960330059,-0.1410248981025,0.227652146626354,0.099019020882389,0.824406583555168,0.382393302295217,0.347411369920551,0.446545749185186,0.362847511979501,-0.81686835266451,0.991744418273327,0.576591720788783,-0.133341958641788,0.950897996231465,-0.753388215196543,0.0365504305944214,-0.0368921403324747,-0.207529153388197,0.382087892656107,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,1.26122076936356,0.048399900070347,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836659",-0.266047653091694,0.498500668610233,0.123754382345948,0.0943742903046774,2.20751078290013,-0.1410248981025,-0.056962228755839,-0.0855739113597224,0.433516829810285,0.0703626072578792,0.117423579642301,-1.11374587487277,-0.169192981810488,0.332161164316277,-0.137859382928724,-0.19587398513706,-0.133341958641788,0.834235456610833,1.84331946615061,-0.20983778258694,0.512455943727566,-0.131182222276309,0.659183503207319,0.00474523480182147,-0.203700082226062,1.05495028598464,-0.436707005559613,-0.545024810451693,1.26122076936356,0.048399900070347,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836660",-0.400693805100637,0.129607960195212,0.956795425897056,-0.0368326410521883,-0.303849154842915,-0.849182882024032,-1.20417669509463,-0.0368439227902906,0.536706334416631,0.152734407834394,-0.605793269666789,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,0.727766051354366,1.09663575463147,-0.548852082479498,0.512455943727567,-0.114706761471084,0.262973343557391,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,1.90195808363493,0.864656334056591,-0.0852157101646922,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836661",0.447678641375542,0.0393472921530532,-0.723637492380261,-0.0254181518239039,-0.344789443075177,-0.910998796820406,0.119674030038384,-0.697666577200418,0.565852826326269,0.176000814900158,-0.663098876939585,-0.140081980189188,-0.169192981810488,0.332161164316277,1.71021899813456,0.129928018244086,0.597545759160598,-0.381845202444625,1.57407003086337,-0.664938267885771,0.512455943727566,0.575861543368237,0.361147530586657,0.41092934291351,1.92313531140012,-0.345348715535656,0.110896161990988,-0.0862176628183197,-0.0538688963179135,0.74994071077404,0.173760518800166,0.423581085284501,0.304044661964616,-0.0183843847205606,-0.301541470552593
"ERR2836662",0.582079829297372,-0.277134182724107,-0.26225773768127,-0.119232768387063,-0.32552622086337,-0.881913175923131,0.368058179638101,-0.880551798282851,-1.53757541959521,-0.0922371961188465,-0.00242350615102481,-0.140081980189188,-0.169192981810488,0.332161164316277,2.67436753551456,-0.616147891087789,-0.133341958641788,0.594129370191906,0.302693203224765,0.277662109702732,-0.574475644236345,0.651899195834846,-0.017023226108487,0.223866881806296,0.3832019281773,-0.581384175465194,0.0642292279515831,0.211805459247835,0.141745829259295,-0.220692323526053,0.824099164042727,-0.461026234911064,0.0480029302392741,-0.000432228311125716,-0.301541470552593
"ERR2836663",0.420685180398484,-0.321592835838357,-0.385152098299854,0.193624094038863,-0.91479774729559,0.355073978944619,-0.108597548329277,-0.119063137034006,0.362600814674029,0.0137533631417333,0.0756987263805526,-0.00908112516214455,-0.0503820969758586,1.25898814154757,-0.956004158348696,-0.755352256033287,-0.133341958641788,1.21586400237091,0.373342774293506,0.351753840078051,0.0161967102136348,0.496744816999571,-0.391332051005844,-0.158405003932588,-0.682210682299794,0.316084954549089,0.0642292279515831,-0.520134453213313,-0.207638793244305,-0.432241461912615,0.114632972659962,-0.386233062282037,0.0480029302392741,-0.0739660570101309,-0.301541470552593
"ERR2836664",-0.113889021083706,0.245573111086998,-0.578928749948268,-0.0313834275019614,0.165159385615105,-0.1410248981025,-0.205275334521913,-0.1817656481493,0.229823417233393,-0.0922371961188466,-0.00242350615102489,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.748783780487709,-0.231208174064807,-0.640158800245532,1.6902906952661,0.424847524905624,-0.415602844499682,0.67044055625519,-0.338772365844786,0.276481225605725,-0.206637496202672,-0.0574046089948432,0.496689156079161,0.287149358475851,-0.0862176628183197,2.05976127174866,0.311180168405928,-0.656025492512809,-0.0747984980865246,0.0480029302392741,0.268790437610488,-1.24292593447842
"ERR2836665",-0.00850041043488768,-0.879457900792282,0.772694928243691,0.0232979499681913,-0.233626454213856,-0.743153328586826,-0.0904639491033612,-0.107302191197309,0.387505523462573,0.0336337348284865,0.0903519089900375,-0.893809711148859,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,-0.673411820703125,1.36690341759828,-0.20983778258694,0.512455943727566,0.5396807393978,-0.0227425579407523,0.124051490500443,1.00311661383795,-0.593635316016413,0.0642292279515831,-0.0862176628183197,-0.560173048136411,-0.243524639198158,0.114632972659962,-0.149266767046815,0.0480029302392741,0.3420048332666,-0.301541470552593
"ERR2836666",-0.489164173542948,0.172732549797792,0.838644440203364,-0.146672442891186,0.165159385615105,-0.1410248981025,0.115820474647079,0.0264881228191008,0.670816819643362,0.259789114477851,-0.869471067372035,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,0.130131469601501,0.0252625252574128,-0.20983778258694,0.512455943727566,-0.445974557108452,0.549170110480293,-0.0945280100191979,0.302131070024292,1.02040409568758,-0.413285364682316,-0.0862176628183197,1.26122076936356,0.048399900070347,0.114632972659962,0.217294494231811,0.0480029302392742,-0.0183843847205606,-1.33661654428401
"ERR2836667",0.774457394545097,0.0957527503274195,-0.0388415188188604,0.429398940846454,0.670602672848563,-0.0674352431378201,0.296258574805078,-1.35147514790095,0.691793261353961,0.276533717332395,-0.779500991634947,-0.0894039316718508,-0.123230657482192,0.690706782278907,-1.47374367979698,-0.0838049291873981,0.573522954870964,0.576244933706343,0.131569428691356,0.306453869148244,-0.638669859064581,0.272799765926949,-0.154428003356144,0.121595574544575,0.995240479169367,-0.587586323347579,0.0642292279515831,-0.0862176628183197,-0.279220941231611,0.363731712180813,-0.805435647213196,-0.129411637188674,0.0480029302392741,0.32248401784369,0.118047089218677
"ERR2836668",0.0686227367810224,0.775221232528675,-0.764440321939942,-0.188082929801521,0.165159385615105,-0.1410248981025,0.231154392259831,-1.04994143070469,0.654538160508492,0.246794552007318,-0.837465210536754,-0.140081980189188,-0.169192981810488,0.332161164316277,1.87516274379131,-0.925454459214267,-0.133341958641788,0.300712514296914,1.48738219426816,-0.20983778258694,0.512455943727566,-0.332118725061808,0.849112281406462,0.265784156477872,1.45765397758959,-0.0580205841048418,-0.328511622882427,-0.0862176628183197,1.79564851436255,0.524680999627299,-0.724386140047676,0.445156272777321,0.330823660734098,-0.0183843847205606,-1.60433984793694
"ERR2836669",0.0793162392484718,-0.847524320275023,0.52346585305798,-0.109839584716173,0.165159385615105,-0.1410248981025,0.0132358844345245,-0.912374216639766,0.397567043998263,-0.915422457473463,-0.00242350615102486,-0.140081980189188,-0.169192981810488,0.332161164316277,4.27891857357212,0.576591720788783,-0.133341958641788,-0.70606556624538,1.55495977945243,-0.20983778258694,0.512455943727566,0.592582457964539,0.0602246222949441,0.22461988248799,0.0507738061087164,-0.491301990318286,0.0642292279515831,0.317963437252171,0.0149060946269321,0.242483071690814,-0.662605326349102,-0.166370567500024,0.0480029302392741,-0.462903053894257,-0.301541470552593
"ERR2836670",-0.304605220539695,0.483269411286082,0.154143732121476,0.0592836422156175,1.82316812342527,-0.1410248981025,-0.0530531934420166,-0.0830386202668271,0.438885504000224,0.0746481919345478,-0.413465420801807,-0.140081980189188,-0.169192981810488,0.332161164316277,2.54089883526014,0.0366613629683709,-0.133341958641788,0.0280438602184376,0.0252625252574128,-0.20983778258694,0.512455943727566,-0.292741678760039,0.777062797232729,0.111116465840483,0.961633925507394,-0.561775972803817,0.0642292279515831,-0.0862176628183197,1.26122076936356,0.048399900070347,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-1.00754378035919
"ERR2836671",-0.251984734147605,0.053135916839617,1.15194605895166,0.175345436692589,-1.16635483269336,-0.0611672746416147,0.110803848234804,0.0232344790839183,-0.997814425789288,-0.0922371961188466,-0.00242350615102491,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,2.40922173181437,-0.638617138459855,0.424768467215855,0.0641038263587252,-0.159235732737482,0.5573653358477,-0.0871328502655055,0.325847384084883,1.05495028598464,-0.436707005559614,-0.0862176628183197,1.26122076936356,0.0483999000703469,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836672",0.0470471152292766,-0.723617775357981,0.592814092760189,-0.137029180286469,0.165159385615105,-0.1410248981025,0.0889626582398803,0.00906889345808335,0.633930259618284,0.230344139643148,-0.796947529067841,-0.140081980189188,-0.169192981810488,0.332161164316277,4.13545942794295,0.576591720788783,-0.133341958641788,1.04999580705256,-0.043157964875121,0.285496680157785,-0.591943631902412,0.124731259630622,-0.32422401631536,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,0.0850830169376868,0.161131519965536,-0.433060493222335,-0.0832378145502413,0.0480029302392741,0.277087655516428,-1.09526378501186
"ERR2836673",-0.170805862620861,-0.653225887720134,0.683264775335687,-0.0751718983385528,0.165159385615105,-0.1410248981025,-0.0833184036896082,-0.102667790076064,0.397319224838001,0.041467595991965,0.0961259961134835,-0.940719655764048,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,1.84521468359987,0.419563566526783,-0.302728976318409,-0.483067615694387,-1.088457842549,1.02426118214283,0.358101826414626,1.75371720360292,0.172730140906226,-0.531886532046414,-0.0862176628183197,1.40381051393931,-0.0325661341920398,0.114632972659962,0.509848125502347,0.41111881669024,-0.0183843847205606,-1.04417920565278
"ERR2836674",0.232565394683393,1.32411995893127,-0.976489763440095,-0.0632835967216395,2.296277151987,-0.1410248981025,0.403805807115678,-0.732845306405981,0.92278093607743,0.460921371392171,-0.784098873878377,-1.22682672269509,-0.169192981810488,0.332161164316277,-2.32645723572978,-0.435284748165015,0.733173063291808,0.504519204114295,1.31642262637282,-0.47364218394627,0.512455943727567,-0.253901974083871,1.00883583394634,0.33926888226323,1.69331985816936,0.216313631029783,-0.530642395193279,-0.0862176628183197,1.37452045563639,-0.0159345042585003,0.114632972659962,0.44975325022123,0.33652940272845,-0.0183843847205607,-1.17941243203069
"ERR2836675",0.277807151166345,0.928351252556656,-1.52279760071281,-0.154915619965677,0.165159385615105,-0.1410248981025,0.138778859744923,0.0413782899762015,0.702347895630741,0.284959033774427,-0.323452918649406,-1.27781277214093,-0.169192981810488,0.332161164316277,-2.55684918704516,-1.85007049605159,-0.133341958641789,0.872522328380132,2.0615213607708,-0.912235410753814,0.512455943727566,-0.231846996060874,1.4095922769119,0.681894735069121,0.269657121905497,-0.563986751696909,-0.251420290633242,0.185333962229279,1.26122076936356,0.048399900070347,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-1.42008582927585
"ERR2836676",0.251972790478169,0.561154365160983,-0.784374877117658,-0.104041715491744,-0.161112125532394,0.146263374152562,0.215624520146448,0.091218238378493,0.807887825686552,-0.621577503314879,-0.797553290953913,-0.140081980189188,-0.169192981810488,0.332161164316277,-1.66090968140714,-1.2373932529748,-0.133341958641788,2.96409102886642,1.42725114719394,0.439702268779188,-0.935760990560571,-0.0110577207733813,0.912223024544287,0.276203424786665,1.49106862280662,-0.0236830923525181,-0.355147158210011,-0.0862176628183197,1.5182757546355,-0.0975623695639055,0.114632972659962,0.0340138635924977,0.0480029302392741,0.16181022427302,-0.301541470552593
"ERR2836677",0.5847013180565,0.319862018385621,-0.894158930210329,-0.0246784227846376,-0.591587427667343,-1.28364012022575,0.282918953966134,-1.54897581872956,0.644818228098362,0.239035542627839,-0.818354621477189,-0.140081980189188,-0.169192981810488,0.332161164316277,-2.05590381619329,-0.00682793454692419,0.401980463329341,-0.67900642514764,0.637287154128132,-0.910982364554502,0.512455943727566,0.622725171258171,-0.352608590482288,-0.0248137245459431,-1.45217583197173,0.316084954549089,0.0642292279515831,0.540845899104308,1.14243615769857,0.0271379945156009,0.437825488333609,-0.732673336243968,0.0480029302392741,-0.0354549522791311,-0.301541470552593
"ERR2836678",-1.91907123308725,-0.144698941890825,0.267490104415038,-0.272092694947801,0.165159385615105,-0.1410248981025,-1.37847575362857,-1.07438739305828,0.761787035049776,0.332406775260757,-0.547817073636941,-1.07665652304761,-0.169192981810488,0.332161164316277,-0.266570226816232,-0.283891317212318,-0.133341958641788,-0.0717277748557341,1.56992789303375,-0.749231436421857,0.512455943727566,0.00371997750027433,-0.312324631814304,-0.191560597534063,-0.00905292008022699,0.567120279657681,0.374082636484227,-0.0862176628183197,-0.62635920153404,-0.150869598756802,0.114632972659962,-0.0329224933755752,0.0480029302392741,0.227619527903435,-1.73037160727624
"ERR2836679",0.29146442550007,0.248183102296641,0.39146496488827,-0.216003814219427,1.71478151984849,-0.1410248981025,0.687201700958596,0.397070022806768,-0.079477619838687,0.566107244112267,0.482821008118979,0.673610155924031,-0.135379789982351,-0.0967163000402121,-0.540758898439407,-0.302310214198082,-0.357412834840432,0.286151288784743,-1.27845608838593,0.202697495450029,-0.407334259182711,-0.743206337230858,-0.184706985335973,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,-0.41029082805243,0.18395661588763,0.469366068351344,0.217294494231811,0.0480029302392741,-0.0183843847205606,0.817002888170667
"ERR2836680",0.298027420138048,0.212091938283683,0.0267770513189754,0.227628456528972,1.62045667811472,0.54909137715452,0.144887900494512,-0.98706961076376,0.554088694464958,0.166610007886088,-0.639969138978677,-0.140081980189188,-0.169192981810488,0.332161164316277,2.3502545741859,-0.285102463232049,-0.357412834840432,-1.11425924335143,0.025262525257413,-0.20983778258694,0.512455943727566,0.503278765710202,0.245424785273691,0.271686947763914,0.364259892824922,-0.651858157950726,0.0642292279515831,0.266431506810718,0.224898916886571,0.351536958007739,0.178040421526003,-0.0557746030040283,0.0480029302392741,0.250086860893364,-0.301541470552593
"ERR2836681",-0.420428579490265,-0.0600075125798915,0.758005907978645,-0.109565277221195,0.165159385615105,-0.1410248981025,0.0124719002269791,-0.322309639565022,-0.494991867995919,-0.0922371961188465,-0.00242350615102487,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,-0.127190122292466,0.0252625252574128,-0.20983778258694,0.512455943727567,-0.558362609824821,0.925386397785197,0.244959852953505,-0.479215260258796,-0.377972293735852,0.0642292279515831,0.506670663488277,1.26122076936356,0.0483999000703469,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,0.271286029518051
"ERR2836682",-0.429636841536517,0.16046837212495,0.932641103604788,0.0729780825644988,2.2254814652462,-0.1410248981025,0.00701604834650766,-0.0440793882729613,0.521384678888448,0.140503780713117,-0.575669000262802,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,0.0264374500412888,0.0252625252574128,-0.20983778258694,0.512455943727566,-0.266971978864042,0.789934065764761,0.12273116620072,-0.704618987787956,1.14821886495277,-0.499941276630984,0.45385710558101,1.26122076936356,0.0483999000703469,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205607,-0.926684830369528
"ERR2836683",0.36242582098229,-0.0248197198823133,-0.259148761783435,-0.0912819680655934,1.40597979564971,-0.1410248981025,0.26445146511696,0.122886030746422,0.874946815486378,0.422737423740611,0.377147724354633,0.49640976010778,0.40807154702793,-0.914537142454276,1.33439744342148,-0.405314419767775,-0.416087924046889,1.23725524247152,0.0623361226757471,0.328361342776124,-0.00489842460378625,-0.631080889406137,-0.229431360521523,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,-0.482456781259191,-0.0379303254126279,0.114632972659962,0.529230495340629,-0.191362910009099,-0.0183843847205607,0.728567642931301
"ERR2836684",-0.165377926495459,-0.316074103984502,0.628485217964468,0.0113514280930018,-0.265202813917662,-0.790830607993275,-0.0360414074131868,-0.0720052511282507,0.462249513083182,0.0932986884573399,0.134329027460745,-1.25108942440772,-0.169192981810488,0.332161164316277,3.70657995911903,0.576591720788783,-0.133341958641788,-0.699585215887342,0.0252625252574128,-0.20983778258694,0.512455943727567,0.293413383033515,0.449841200094764,0.22842464151281,1.33784182753829,-0.0137755650839635,-0.307304322922197,-0.0862176628183197,-0.0740638616557776,-0.00497287580078499,0.114632972659962,0.410145725421997,0.287368770487647,-0.0183843847205607,-0.301541470552593
"ERR2836685",0.213497900544549,0.839088855500616,-1.54295271737993,-0.10295306698315,0.165159385615105,-0.1410248981025,-0.00594401727923602,-0.0524849247561191,0.503585307882814,0.126295298518569,0.158649767552508,-1.44867642756748,-0.169192981810488,0.332161164316277,2.40367391994916,-1.43757786438862,-0.133341958641788,0.64424310072826,2.04784847457842,-0.562884794659087,0.512455943727566,0.115987034223163,1.21208003506224,0.584793353777693,2.4807180577945,0.066045095499126,-0.0860126073385419,-0.0862176628183197,1.74483864340617,0.412066047747584,1.26995628840751,0.498501849592116,0.39703588421332,-0.0183843847205606,-0.301541470552593
"ERR2836686",-0.607595530554777,0.12372995140215,0.588106927710496,-0.0313834275019614,0.165159385615105,-0.1410248981025,-0.205275334521913,-0.1817656481493,0.229823417233393,-0.0922371961188465,-0.00242350615102486,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,0.290229571366472,0.0252625252574127,-0.20983778258694,0.512455943727566,-0.207529153388197,0.382087892656107,-0.245298688971493,-0.181391246228017,0.316084954549089,0.0642292279515831,-0.0862176628183197,1.26122076936356,0.048399900070347,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836687",-0.294336459359922,0.82152584976835,0.225459018237804,-0.0391707204677801,1.77973644057587,-0.1410248981025,-1.03143821584361,-1.02638312291277,0.505625100746783,0.127923578561673,-0.544683720848351,-0.140081980189188,-0.169192981810488,0.332161164316277,3.43874831388509,-0.0245034341558955,-0.133341958641788,0.224407671121267,0.0252625252574129,-0.20983778258694,0.512455943727567,-0.341539696707947,0.362856593593205,-0.245298688971493,-0.181391246228017,0.316084954549089,0.0642292279515831,-0.0862176628183197,1.36466918103744,-0.0103407033923912,0.114632972659962,0.429541234517446,0.311442364952277,-0.0183843847205606,-0.843662340740383
"ERR2836688",0.519184719181461,-0.398866914653888,-0.548037025939038,0.240392342305168,-1.02716584739128,-0.239007630341746,-0.163589470914323,-0.154729361643965,0.287074836591016,-0.37319287542396,-0.00242350615102488,-0.140081980189188,-0.169192981810488,0.332161164316277,2.27933972527913,-0.677312688212055,-0.133341958641789,0.308076117043285,0.180858986165611,0.224968506804947,-0.456989789615484,0.328685870234837,-0.109592957059353,0.145189954068702,0.32585536978569,-0.44113314341397,0.0642292279515831,-0.500965268732275,0.259674429360119,-0.66058001177301,0.114632972659962,-0.67295122254733,0.0480029302392741,-0.144084331959046,-1.40539433524325
"ERR2836689",0.098583057580298,0.579626610584426,-0.434470197676185,-0.0105604853320487,-0.45547201418129,-1.07811888024834,-2.56437557107274,-0.0902196999798935,0.42367901452867,0.0625094969868575,0.111635304620744,-1.06672066467527,-0.169192981810488,0.332161164316277,-1.17010698417246,-0.901763847703462,-0.133341958641788,0.455968385421158,2.17897888970215,-0.20983778258694,0.512455943727566,-0.0600938189401162,0.820319438803837,0.314129202828508,1.6126967813577,-0.0326861953004998,0.00563869202222728,-0.0862176628183197,2.23872116171751,-0.0458565334395714,0.948698886698773,0.0385288358503326,0.360998337546583,0.405298048862836,-0.901836987053127
"ERR2836690",-0.122302330961341,0.699495120359698,-0.0919159193739269,-0.228154095084211,0.165159385615105,-0.1410248981025,0.342758114412814,-0.463647822834023,0.885791395970953,0.431394191930546,-0.70377379570747,-1.24104633012178,-0.169192981810488,0.332161164316277,-0.660185919023603,-0.553060581002774,-0.133341958641788,0.797930376555558,1.98925354347874,-0.20983778258694,0.512455943727566,-0.17298042291047,0.500962733645145,-0.0691497688811332,0.383519215403469,1.13895752481702,-0.263418106387198,-0.0862176628183197,1.67181938455519,0.323558063536189,1.03470159253312,0.493473636744343,0.390794895313083,-0.0183843847205606,-0.587955220587916
"ERR2836691",0.341853935163747,0.41025905905048,0.304482759776192,0.105165711907847,-1.42894980075974,0.170052590106426,0.482150044602819,0.264079247281159,-0.632854671202431,0.284632937343389,0.275355348927565,-0.414954118374492,-0.561896959208513,-0.0840974075068144,1.38322350902508,-0.503268994852042,-0.133341958641788,-0.90790711428233,-0.119950108834966,-0.496338102962946,0.512455943727567,-0.66921592381513,0.168891671528186,0.0787501027146991,0.85783483820479,-0.482056675896731,0.0642292279515831,-0.0862176628183197,0.823409058164554,-0.455033533641706,0.114632972659962,-0.414852412272631,0.0480029302392742,-0.0458285906383876,0.850472504115161
"ERR2836692",0.0916954694541701,-0.32479108394961,-0.243612786630024,0.0496650661208444,-0.17185374600979,-0.649882454541664,-0.205275334521913,-0.1817656481493,0.229823417233393,-0.0922371961188466,-0.00242350615102484,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.368434091238153,-0.35354967163294,-0.133341958641788,-1.11954414759679,0.0252625252574127,-0.20983778258694,0.512455943727566,0.505953441186374,-0.110802774094528,0.0364914145495461,0.722311015367434,-0.377972293735852,0.0642292279515831,-0.0862176628183197,-0.710285011392059,-0.180068981871704,0.114632972659962,0.124593112555331,0.226862289002778,0.214432397233648,-0.301541470552593
"ERR2836693",-0.430269333679637,0.0619518391065544,0.509476764384763,-0.0797129331593708,0.165159385615105,-0.1410248981025,-0.0706709953885447,-0.0944650343985915,0.41468919186681,0.055333303222327,0.106345962986212,-1.02374889826059,-0.169192981810488,0.332161164316277,0.717837726137063,1.12610176853191,-1.10978968334316,0.552678366665233,1.26846508947401,-0.20983778258694,0.512455943727566,-0.552998032819091,0.521114322568507,-0.102978317691848,0.275030891346862,0.98092882447626,-0.386521903417984,-0.0862176628183197,1.36176422254123,-0.00869119507862363,0.114632972659962,0.423581085284501,0.304044661964616,-0.0183843847205606,-1.76962670891259
"ERR2836694",0.992043588015787,-0.26283052335001,-1.20104201811932,0.345047332684129,0.27315223198014,-0.365968436261141,-0.0607960728443762,-0.500844214328282,0.365619025617987,0.0161626727989705,0.0774745510445259,-0.789191243311574,-0.169192981810488,0.332161164316277,1.49692478566038,-0.204131132451436,0.0692397868565134,1.25751340391169,-0.557047725650374,0.0235716453900796,-0.254256740295518,-0.681098551079316,-0.765282802080866,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,-0.418822691192274,0.436869193945406,0.330815650213087,-0.262284874966422,0.0480029302392742,-0.574030452665534,1.26370208935997
"ERR2836695",-0.475011591798117,0.108156479609025,0.807626357474838,-0.132398954735853,0.165159385615105,-0.1410248981025,0.0760668414546429,0.000705026977876855,0.616219128053859,0.216206095248277,-0.762125254300286,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,1.23798500142726,2.07446143651259,-0.47364218394627,0.512455943727566,-0.207529153388197,0.382087892656107,-0.245298688971493,-0.181391246228017,0.316084954549089,0.0642292279515831,-0.0862176628183197,1.26122076936356,0.0483999000703469,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836696",-0.095204948314816,-0.711544309736914,0.765649516869485,0.0323193688835258,-0.250133270927455,-0.768077041134679,-0.104533587175155,-1.02829230681621,0.229823417233393,-0.0922371961188466,-0.00242350615102484,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,-0.450115991170287,1.31992458180252,-0.20983778258694,0.512455943727567,0.0639836787655495,0.090760385799776,0.0621349798509011,0.804550056656103,-0.441133143413969,0.0642292279515831,-0.0862176628183197,0.866218412268211,0.525470169028482,0.0712764373794354,-0.108100663255556,0.0480029302392741,-0.395390885413995,-1.44719647069388
